Year,Round,SessionType,DriverNumber,Driver,LapNumber,TimeInLap,Time,Throttle,Brake,DRS,RPM,Speed,X,Y,Z,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,FreshTyre,Corner,Speed_ms,Acceleration,Accel_Type
2025,22,Q,1,VER,1.0,82.455,0 days 00:01:22.455000,3.0,False,9,6119.0,71.0,-4664.705615382451,17732.123033873268,6053.844907824441,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.72222222222222,-1.543211038489462,Deceleration
2025,22,Q,1,VER,1.0,82.605,0 days 00:01:22.605000,4.49999872,False,9,6324.49982464,70.25000064,-4680.0,17720.0,6054.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.513889066666664,-1.3888877037036635,Deceleration
2025,22,Q,1,VER,1.0,82.655,0 days 00:01:22.655000,5.0,False,9,6393.0,70.0,-4686.4263052269835,17714.62356397811,6054.02307042713,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.444444444444443,-1.3888924444445019,Deceleration
2025,22,Q,1,VER,1.0,82.895,0 days 00:01:22.895000,6.0,False,9,6226.0,70.0,-4722.817261660518,17681.4677928519,6054.0003730989665,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.444444444444443,0.0,Neutral
2025,22,Q,1,VER,1.0,82.925,0 days 00:01:22.925000,6.0,False,9,6238.59994624,70.0,-4727.0,17677.0,6054.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.444444444444443,0.0,Neutral
2025,22,Q,1,VER,1.0,83.085,0 days 00:01:23.085000,6.0,False,9,6305.79994624,70.0,-4747.0,17653.0,6054.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.444444444444443,0.0,Neutral
2025,22,Q,1,VER,1.0,83.095,0 days 00:01:23.095000,6.0,False,9,6310.0,70.0,-4748.166365657663,17651.54755327412,6053.995788927281,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.444444444444443,0.0,Neutral
2025,22,Q,1,VER,1.0,83.285,0 days 00:01:23.285000,8.849998079999999,False,9,6238.750048,71.89999872,-4771.0,17620.0,6054.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,19.972221866666665,2.7777759064327805,Acceleration
2025,22,Q,1,VER,1.0,83.295,0 days 00:01:23.295000,9.0,False,9,6235.0,72.0,-4772.4583871317,17617.549534330366,6054.027630790053,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,20.0,2.777813333332091,Acceleration
2025,22,Q,1,VER,1.0,83.455,0 days 00:01:23.455000,9.0,False,9,6539.0,73.0,-4798.6672877778765,17568.061197011586,6054.846643807504,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,20.27777777777778,1.7361111111111531,Acceleration
