Year,Round,SessionType,DriverNumber,Driver,LapNumber,TimeInLap,Time,Throttle,Brake,DRS,RPM,Speed,X,Y,Z,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,FreshTyre,Corner,Speed_ms,Acceleration,Accel_Type
2025,19,Q,1,VER,1.0,0.0,0 days 00:00:00,0.0,False,8,3367.9357037714285,13.307143314285714,1743.2492906416214,-2569.172440738403,-1.113427147786915e-25,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,3.6964286984126984,,
2025,19,Q,1,VER,1.0,0.084,0 days 00:00:00.084000,0.0,False,8,3354.135703771429,13.907143314285712,1746.0,-2571.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,3.8630953650793645,1.9841269841269769,Acceleration
2025,19,Q,1,VER,1.0,0.097,0 days 00:00:00.097000,0.0,False,8,3352.0,14.0,1746.4554356292217,-2571.3019024664245,3.1628568030284553e-26,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,3.888888888888889,1.9841172161172602,Acceleration
2025,19,Q,1,VER,1.0,0.284,0 days 00:00:00.284000,0.0,False,8,3329.55999232,14.0,1753.0,-2576.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,3.888888888888889,0.0,Neutral
2025,19,Q,1,VER,1.0,0.297,0 days 00:00:00.297000,0.0,False,8,3328.0,14.0,1753.3317212423526,-2576.322263553822,-1.6200358647733105e-25,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,3.888888888888889,0.0,Neutral
2025,19,Q,1,VER,1.0,0.324,0 days 00:00:00.324000,0.0,False,8,3343.5250368,14.3375008,1754.0,-2577.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,3.9826391111111112,3.472230452674901,Acceleration
2025,19,Q,1,VER,1.0,0.524,0 days 00:00:00.524000,0.0,False,8,3458.5250368,16.8375008,1761.0,-2583.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,4.677083555555556,3.472222222222223,Acceleration
2025,19,Q,1,VER,1.0,0.537,0 days 00:00:00.537000,0.0,False,8,3466.0,17.0,1761.4912365386226,-2583.3872231110763,-9.61101479116409e-24,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,4.722222222222222,3.4722051282051076,Acceleration
2025,19,Q,1,VER,1.0,0.777,0 days 00:00:00.777000,0.0,False,8,3341.0,19.0,1770.7547452998692,-2590.154298635853,-3.404021727340482e-22,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,5.277777777777778,2.314814814814814,Acceleration
2025,19,Q,1,VER,1.0,0.883,0 days 00:00:00.883000,0.0,False,8,3415.2000896,19.53000064,1776.0,-2594.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,5.425000177777778,1.38889056603774,Acceleration
2025,19,Q,1,VER,1.0,0.977,0 days 00:00:00.977000,0.0,False,8,3481.0,20.0,1781.5501800416305,-2598.1719878988115,7.229461966595237e-22,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,5.555555555555555,1.3888869976359286,Acceleration
2025,19,Q,1,VER,1.0,1.103,0 days 00:00:01.103000,0.0,False,8,3402.24992,21.5750016,1789.0,-2604.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,5.993056,3.472225749559086,Acceleration
2025,19,Q,1,VER,1.0,1.137,0 days 00:00:01.137000,0.0,False,8,3381.0,22.0,1790.686638493606,-2605.399181953428,-1.099863259523094e-21,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,6.111111111111111,3.472209150326778,Acceleration
2025,19,Q,1,VER,1.0,1.443,0 days 00:00:01.443000,0.0,False,8,3435.5062728,24.8687512,1803.0,-2616.0,0.0,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,6.907986444444444,2.604167755991285,Acceleration
2025,19,Q,1,VER,1.0,1.457,0 days 00:00:01.457000,0.0,False,8,3438.0,25.0,1803.726506400535,-2616.516812726943,2.884728071456751e-21,,,0 days 00:00:45.207000,0 days 00:00:42.107000,SOFT,False,,6.944444444444445,2.604142857142894,Acceleration
