Cluster,Avg_Speed,Max_Speed,Avg_Throttle,Brake_Pct,Avg_RPM,Brake_Zones,Brake_Time_Pct,Mean_Entry_Speed,Mean_Apex_Speed,Mean_Exit_Speed,Mean_Brake_Duration,Std_Brake_Duration,Mean_Peak_Decel,Max_Peak_Decel,Sector1_Ratio,Sector2_Ratio,Sector3_Ratio,Speed_Pct_10,Speed_Pct_20,Speed_Pct_30,Speed_Pct_40,Speed_Pct_50,Speed_Pct_60,Speed_Pct_70,Speed_Pct_80,Speed_Pct_90,Brake_First_Third,Brake_Mid_Third,Brake_Last_Third
0,0.1872241660161529,0.12172437738355803,0.40740282133155686,-0.3297264113625031,0.2867904291222585,-0.12077432088440547,-0.32915352318399543,0.0551815988804477,0.1153628434514378,0.11428246982081594,-0.10605786410410085,-0.07383705718773724,2.7760101168109292e-05,0.0,0.13635829023304194,0.07400938018527245,-0.2626818141759056,0.011081921654922586,0.21239199137121928,0.14227741588480033,0.11887906544334424,-0.012501514529579245,0.045001543426053274,0.07593251121020891,0.20732094527252437,0.05770149122203679,-0.21158451238188894,-0.22846373557934294,-0.21481448997362523
1,-0.31660304699208286,0.02298453158426563,-0.11121272455390288,0.38799526433481385,-0.2151103045501328,0.048754492266903315,0.19927745811523764,-0.013867306259263579,-0.20563304623689344,-0.2039184256319018,0.12553696833835823,-0.004125958580265298,-0.08468195977651378,0.0,-0.06200390028066343,-0.012052427500935018,0.23471642221638567,-0.08722125556004898,-0.2033788327839072,-0.18875787935829288,-0.16410939138629488,-0.08262219377730752,-0.11193500935784978,-0.15228430618119684,-0.19191095612173917,-0.11162019691231792,0.25745475527952544,0.24990188496077517,0.2807384271891131
2,1.0386860235385336,-0.5911572416385528,-0.7745278189275941,-0.9985136586713472,0.16218735716352295,0.097584826560682,-0.0783569119310491,-0.18269400527702626,0.6393903150758278,0.6336949056828256,-0.31251713489648214,0.13235262366836759,0.3077283939401195,0.0,-0.15015288633316054,-0.20270407876480614,-0.7257634671658326,0.34585727155586865,0.4257814145244805,0.4708782498900501,0.4510063562931557,0.6016928286403037,0.2946231901933529,0.5559385065395127,0.3312210033224049,0.42182148041209366,-0.6065964293727552,-0.7219849260400695,-0.7628789539992593
3,-0.6546279178915554,0.4669868821541392,-0.6763766715430889,0.27688875138722446,-0.9389774182619423,0.3029908511710353,1.4446891349098847,0.5896461314984025,0.3394530626104235,0.33606441349626753,0.6490680240190579,1.009315326105858,1.0157166549588206,0.0,-0.26155532894571143,-0.025511910841397627,0.6613822804886551,0.13752647503434007,-0.5659988399810428,0.16469904995937337,-0.19555238683269816,-0.7922597368844881,0.5922388322665785,-0.3583443121962581,-0.34521706780114436,-0.17882514589045595,-0.22091372040792512,0.9402970970957396,0.026445545349728455
